year,month,gu,rain_gauge,rain_day,rain_month,date
2019,2,금천구,가산2P,20.0,25.0,20190203
2019,2,금천구,가산2P,0.0,25.0,20190204
2019,2,금천구,가산2P,0.0,25.0,20190205
2019,2,금천구,가산2P,0.0,25.0,20190206
2019,2,금천구,가산2P,0.0,25.0,20190207
2019,2,금천구,가산2P,0.0,25.0,20190208
2019,2,금천구,가산2P,0.0,25.0,20190209
2019,2,금천구,가산2P,0.0,25.0,20190210
2019,2,금천구,가산2P,0.0,25.0,20190211
2019,2,금천구,가산2P,0.0,25.0,20190212
2019,2,금천구,가산2P,0.0,25.0,20190213
2019,2,금천구,가산2P,0.0,25.0,20190214
2019,2,금천구,가산2P,1.0,25.0,20190215
2019,2,금천구,가산2P,0.0,25.0,20190216
2019,2,금천구,가산2P,0.0,25.0,20190217
2019,2,금천구,가산2P,0.0,25.0,20190218
2019,2,금천구,가산2P,4.0,25.0,20190219
2019,2,금천구,가산2P,0.0,25.0,20190220
2019,2,금천구,가산2P,0.0,25.0,20190221
2019,2,금천구,가산2P,0.0,25.0,20190222
2019,2,금천구,가산2P,0.0,25.0,20190223
2019,2,금천구,가산2P,0.0,25.0,20190224
2019,2,금천구,가산2P,0.0,25.0,20190225
2019,2,금천구,가산2P,0.0,25.0,20190226
2019,2,금천구,가산2P,0.0,25.0,20190227
2019,2,금천구,가산2P,0.0,25.0,20190228
2019,3,금천구,가산2P,0.0,30.5,20190301
2019,3,금천구,가산2P,0.0,30.5,20190302
2019,3,금천구,가산2P,0.0,30.5,20190303
2019,3,금천구,가산2P,0.0,30.5,20190304
2019,3,금천구,가산2P,0.0,30.5,20190305
2019,3,금천구,가산2P,0.0,30.5,20190306
2019,3,금천구,가산2P,0.0,30.5,20190307
2019,3,금천구,가산2P,0.0,30.5,20190308
2019,3,금천구,가산2P,0.0,30.5,20190309
2019,3,금천구,가산2P,0.0,30.5,20190310
2019,3,금천구,가산2P,0.0,30.5,20190311
2019,3,금천구,가산2P,0.0,30.5,20190312
2019,3,금천구,가산2P,0.0,30.5,20190313
2019,3,금천구,가산2P,0.0,30.5,20190314
2019,3,금천구,가산2P,1.0,30.5,20190315
2019,3,금천구,가산2P,0.0,30.5,20190316
2019,3,금천구,가산2P,0.0,30.5,20190317
2019,3,금천구,가산2P,0.0,30.5,20190318
2019,3,금천구,가산2P,0.0,30.5,20190319
2019,3,금천구,가산2P,19.0,30.5,20190320
2019,3,금천구,가산2P,5.0,30.5,20190321
2019,3,금천구,가산2P,0.0,30.5,20190322
2019,3,금천구,가산2P,2.0,30.5,20190323
2019,3,금천구,가산2P,0.0,30.5,20190324
2019,3,금천구,가산2P,0.0,30.5,20190325
2019,3,금천구,가산2P,0.0,30.5,20190326
2019,3,금천구,가산2P,0.0,30.5,20190327
2019,3,금천구,가산2P,0.0,30.5,20190328
2019,3,금천구,가산2P,0.0,30.5,20190329
2019,3,금천구,가산2P,3.5,30.5,20190330
2019,3,금천구,가산2P,0.0,30.5,20190331
2019,4,금천구,가산2P,0.0,36.0,20190401
2019,4,금천구,가산2P,0.0,36.0,20190402
2019,4,금천구,가산2P,0.0,36.0,20190403
2019,4,금천구,가산2P,0.0,36.0,20190404
2019,4,금천구,가산2P,0.0,36.0,20190405
2019,4,금천구,가산2P,0.0,36.0,20190406
2019,4,금천구,가산2P,0.0,36.0,20190407
2019,4,금천구,가산2P,0.0,36.0,20190408
2019,4,금천구,가산2P,15.0,36.0,20190409
2019,4,금천구,가산2P,2.5,36.0,20190410
2019,4,금천구,가산2P,0.0,36.0,20190411
2019,4,금천구,가산2P,0.0,36.0,20190412
2019,4,금천구,가산2P,0.0,36.0,20190413
2019,4,금천구,가산2P,1.5,36.0,20190414
2019,4,금천구,가산2P,0.0,36.0,20190415
2019,4,금천구,가산2P,0.0,36.0,20190416
2019,4,금천구,가산2P,0.0,36.0,20190417
2019,4,금천구,가산2P,0.0,36.0,20190418
2019,4,금천구,가산2P,0.0,36.0,20190419
2019,4,금천구,가산2P,0.5,36.0,20190420
2019,4,금천구,가산2P,0.5,36.0,20190421
2019,4,금천구,가산2P,0.0,36.0,20190422
2019,4,금천구,가산2P,0.0,36.0,20190423
2019,4,금천구,가산2P,5.5,36.0,20190424
2019,4,금천구,가산2P,8.5,36.0,20190425
2019,4,금천구,가산2P,2.0,36.0,20190426
2019,4,금천구,가산2P,0.0,36.0,20190427
2019,4,금천구,가산2P,0.0,36.0,20190428
2019,4,금천구,가산2P,0.0,36.0,20190429
2019,4,금천구,가산2P,0.0,36.0,20190430
2019,5,금천구,가산2P,0.0,23.5,20190501
2019,5,금천구,가산2P,0.0,23.5,20190502
2019,5,금천구,가산2P,0.0,23.5,20190503
2019,5,금천구,가산2P,0.0,23.5,20190504
2019,5,금천구,가산2P,0.0,23.5,20190505
2019,5,금천구,가산2P,0.0,23.5,20190506
2019,5,금천구,가산2P,0.0,23.5,20190507
2019,5,금천구,가산2P,0.0,23.5,20190508
2019,5,금천구,가산2P,0.0,23.5,20190509
2019,5,금천구,가산2P,0.0,23.5,20190510
2019,5,금천구,가산2P,0.0,23.5,20190511
2019,5,금천구,가산2P,0.0,23.5,20190512
2019,5,금천구,가산2P,0.0,23.5,20190513
2019,5,금천구,가산2P,0.0,23.5,20190514
2019,5,금천구,가산2P,0.0,23.5,20190515
2019,5,금천구,가산2P,0.0,23.5,20190516
2019,5,금천구,가산2P,0.0,23.5,20190517
2019,5,금천구,가산2P,0.0,23.5,20190518
2019,5,금천구,가산2P,15.0,23.5,20190519
2019,5,금천구,가산2P,5.0,23.5,20190520
2019,5,금천구,가산2P,0.0,23.5,20190521
2019,5,금천구,가산2P,0.0,23.5,20190522
2019,5,금천구,가산2P,0.0,23.5,20190523
2019,5,금천구,가산2P,0.0,23.5,20190524
2019,5,금천구,가산2P,0.0,23.5,20190525
2019,5,금천구,가산2P,0.0,23.5,20190526
2019,5,금천구,가산2P,3.5,23.5,20190527
2019,5,금천구,가산2P,0.0,23.5,20190528
2019,5,금천구,가산2P,0.0,23.5,20190529
2019,5,금천구,가산2P,0.0,23.5,20190530
2019,5,금천구,가산2P,0.0,23.5,20190531
2019,6,금천구,가산2P,0.0,75.0,20190601
2019,6,금천구,가산2P,0.0,75.0,20190602
2019,6,금천구,가산2P,0.0,75.0,20190603
2019,6,금천구,가산2P,0.0,75.0,20190604
2019,6,금천구,가산2P,0.0,75.0,20190605
2019,6,금천구,가산2P,7.0,75.0,20190606
2019,6,금천구,가산2P,36.0,75.0,20190607
2019,6,금천구,가산2P,0.0,75.0,20190608
2019,6,금천구,가산2P,3.5,75.0,20190609
2019,6,금천구,가산2P,15.5,75.0,20190610
2019,6,금천구,가산2P,0.0,75.0,20190611
2019,6,금천구,가산2P,0.0,75.0,20190612
2019,6,금천구,가산2P,0.0,75.0,20190613
2019,6,금천구,가산2P,0.0,75.0,20190614
2019,6,금천구,가산2P,0.0,75.0,20190615
2019,6,금천구,가산2P,0.0,75.0,20190616
2019,6,금천구,가산2P,0.0,75.0,20190617
2019,6,금천구,가산2P,9.5,75.0,20190618
2019,6,금천구,가산2P,0.0,75.0,20190619
2019,6,금천구,가산2P,0.0,75.0,20190620
2019,6,금천구,가산2P,0.0,75.0,20190621
2019,6,금천구,가산2P,0.0,75.0,20190622
2019,6,금천구,가산2P,0.0,75.0,20190623
2019,6,금천구,가산2P,0.0,75.0,20190624
2019,6,금천구,가산2P,0.0,75.0,20190625
2019,6,금천구,가산2P,1.0,75.0,20190626
2019,6,금천구,가산2P,0.0,75.0,20190627
2019,6,금천구,가산2P,0.0,75.0,20190628
2019,6,금천구,가산2P,2.5,75.0,20190629
2019,6,금천구,가산2P,0.0,75.0,20190630
2019,7,금천구,가산2P,0.0,198.5,20190701
2019,7,금천구,가산2P,0.0,198.5,20190702
2019,7,금천구,가산2P,0.0,198.5,20190703
2019,7,금천구,가산2P,0.0,198.5,20190704
2019,7,금천구,가산2P,0.0,198.5,20190705
2019,7,금천구,가산2P,0.0,198.5,20190706
2019,7,금천구,가산2P,0.0,198.5,20190707
2019,7,금천구,가산2P,0.0,198.5,20190708
2019,7,금천구,가산2P,0.0,198.5,20190709
2019,7,금천구,가산2P,6.0,198.5,20190710
2019,7,금천구,가산2P,1.0,198.5,20190711
2019,7,금천구,가산2P,0.0,198.5,20190712
2019,7,금천구,가산2P,0.0,198.5,20190713
2019,7,금천구,가산2P,0.0,198.5,20190714
2019,7,금천구,가산2P,28.5,198.5,20190715
2019,7,금천구,가산2P,0.0,198.5,20190716
2019,7,금천구,가산2P,0.0,198.5,20190717
2019,7,금천구,가산2P,0.0,198.5,20190718
2019,7,금천구,가산2P,0.0,198.5,20190719
2019,7,금천구,가산2P,1.0,198.5,20190720
2019,7,금천구,가산2P,7.0,198.5,20190721
2019,7,금천구,가산2P,0.0,198.5,20190722
2019,7,금천구,가산2P,0.0,198.5,20190723
2019,7,금천구,가산2P,3.5,198.5,20190724
2019,7,금천구,가산2P,1.5,198.5,20190725
2019,7,금천구,가산2P,73.0,198.5,20190726
2019,7,금천구,가산2P,0.0,198.5,20190727
2019,7,금천구,가산2P,29.0,198.5,20190728
2019,7,금천구,가산2P,0.5,198.5,20190729
2019,7,금천구,가산2P,1.0,198.5,20190730
2019,7,금천구,가산2P,46.5,198.5,20190731
2019,8,금천구,가산2P,58.0,191.5,20190801
2019,8,금천구,가산2P,0.0,191.5,20190802
2019,8,금천구,가산2P,2.5,191.5,20190803
2019,8,금천구,가산2P,0.0,191.5,20190804
2019,8,금천구,가산2P,0.0,191.5,20190805
2019,8,금천구,가산2P,0.0,191.5,20190806
2019,8,금천구,가산2P,5.0,191.5,20190807
2019,8,금천구,가산2P,0.0,191.5,20190808
2019,8,금천구,가산2P,0.0,191.5,20190809
2019,8,금천구,가산2P,0.0,191.5,20190810
2019,8,금천구,가산2P,6.5,191.5,20190811
2019,8,금천구,가산2P,33.5,191.5,20190812
2019,8,금천구,가산2P,13.5,191.5,20190813
2019,8,금천구,가산2P,0.0,191.5,20190814
2019,8,금천구,가산2P,8.5,191.5,20190815
2019,8,금천구,가산2P,0.0,191.5,20190816
2019,8,금천구,가산2P,0.0,191.5,20190817
2019,8,금천구,가산2P,0.0,191.5,20190818
2019,8,금천구,가산2P,0.0,191.5,20190819
2019,8,금천구,가산2P,0.0,191.5,20190820
2019,8,금천구,가산2P,0.5,191.5,20190821
2019,8,금천구,가산2P,0.0,191.5,20190822
2019,8,금천구,가산2P,0.0,191.5,20190823
2019,8,금천구,가산2P,0.0,191.5,20190824
2019,8,금천구,가산2P,0.0,191.5,20190825
2019,8,금천구,가산2P,0.0,191.5,20190826
2019,8,금천구,가산2P,8.0,191.5,20190827
2019,8,금천구,가산2P,0.0,191.5,20190828
2019,8,금천구,가산2P,55.5,191.5,20190829
2019,8,금천구,가산2P,0.0,191.5,20190830
2019,8,금천구,가산2P,0.0,191.5,20190831
2019,9,금천구,가산2P,0.0,177.0,20190901
2019,9,금천구,가산2P,0.0,177.0,20190902
2019,9,금천구,가산2P,1.0,177.0,20190903
2019,9,금천구,가산2P,37.0,177.0,20190904
2019,9,금천구,가산2P,38.0,177.0,20190905
2019,9,금천구,가산2P,5.0,177.0,20190906
2019,9,금천구,가산2P,2.5,177.0,20190907
2019,9,금천구,가산2P,0.5,177.0,20190908
2019,9,금천구,가산2P,0.0,177.0,20190909
2019,9,금천구,가산2P,67.5,177.0,20190910
2019,9,금천구,가산2P,5.5,177.0,20190911
2019,9,금천구,가산2P,19.0,177.0,20190912
2019,9,금천구,가산2P,0.0,177.0,20190913
2019,9,금천구,가산2P,1.0,177.0,20190914
2019,9,금천구,가산2P,0.0,177.0,20190915
2019,9,금천구,가산2P,0.0,177.0,20190916
2019,9,금천구,가산2P,0.0,177.0,20190917
2019,9,금천구,가산2P,0.0,177.0,20190918
2019,9,금천구,가산2P,0.0,177.0,20190919
2019,9,금천구,가산2P,0.0,177.0,20190920
2019,9,금천구,가산2P,0.0,177.0,20190921
2019,9,금천구,가산2P,0.0,177.0,20190922
2019,9,금천구,가산2P,0.0,177.0,20190923
2019,9,금천구,가산2P,0.0,177.0,20190924
2019,9,금천구,가산2P,0.0,177.0,20190925
2019,9,금천구,가산2P,0.0,177.0,20190926
2019,9,금천구,가산2P,0.0,177.0,20190927
2019,9,금천구,가산2P,0.0,177.0,20190928
2019,9,금천구,가산2P,0.0,177.0,20190929
2019,9,금천구,가산2P,0.0,177.0,20190930
2019,10,금천구,가산2P,0.5,47.0,20191001
2019,10,금천구,가산2P,20.5,47.0,20191002
2019,10,금천구,가산2P,5.0,47.0,20191003
2019,10,금천구,가산2P,0.0,47.0,20191004
2019,10,금천구,가산2P,0.0,47.0,20191005
2019,10,금천구,가산2P,0.0,47.0,20191006
2019,10,금천구,가산2P,17.5,47.0,20191007
2019,10,금천구,가산2P,0.0,47.0,20191008
2019,10,금천구,가산2P,0.0,47.0,20191009
2019,10,금천구,가산2P,0.0,47.0,20191010
2019,10,금천구,가산2P,0.0,47.0,20191011
2019,10,금천구,가산2P,0.0,47.0,20191012
2019,10,금천구,가산2P,0.0,47.0,20191013
2019,10,금천구,가산2P,0.0,47.0,20191014
2019,10,금천구,가산2P,0.0,47.0,20191015
2019,10,금천구,가산2P,0.0,47.0,20191016
2019,10,금천구,가산2P,0.0,47.0,20191017
2019,10,금천구,가산2P,0.0,47.0,20191018
2019,10,금천구,가산2P,0.0,47.0,20191019
2019,10,금천구,가산2P,0.0,47.0,20191020
2019,10,금천구,가산2P,0.0,47.0,20191021
2019,10,금천구,가산2P,0.0,47.0,20191022
2019,10,금천구,가산2P,0.0,47.0,20191023
2019,10,금천구,가산2P,0.0,47.0,20191024
2019,10,금천구,가산2P,0.0,47.0,20191025
2019,10,금천구,가산2P,0.0,47.0,20191026
2019,10,금천구,가산2P,0.0,47.0,20191027
2019,10,금천구,가산2P,3.0,47.0,20191028
2019,10,금천구,가산2P,0.5,47.0,20191029
2019,10,금천구,가산2P,0.0,47.0,20191030
2019,10,금천구,가산2P,0.0,47.0,20191031
2019,11,금천구,가산2P,0.0,96.5,20191101
2019,11,금천구,가산2P,0.0,96.5,20191102
2019,11,금천구,가산2P,0.0,96.5,20191103
2019,11,금천구,가산2P,0.0,96.5,20191104
2019,11,금천구,가산2P,0.0,96.5,20191105
2019,11,금천구,가산2P,0.0,96.5,20191106
2019,11,금천구,가산2P,0.0,96.5,20191107
2019,11,금천구,가산2P,0.0,96.5,20191108
2019,11,금천구,가산2P,0.0,96.5,20191109
2019,11,금천구,가산2P,13.5,96.5,20191110
2019,11,금천구,가산2P,0.5,96.5,20191111
2019,11,금천구,가산2P,0.0,96.5,20191112
2019,11,금천구,가산2P,11.5,96.5,20191113
2019,11,금천구,가산2P,0.0,96.5,20191114
2019,11,금천구,가산2P,25.5,96.5,20191115
2019,11,금천구,가산2P,0.0,96.5,20191116
2019,11,금천구,가산2P,28.5,96.5,20191117
2019,11,금천구,가산2P,13.5,96.5,20191118
2019,11,금천구,가산2P,0.0,96.5,20191119
2019,11,금천구,가산2P,0.0,96.5,20191120
2019,11,금천구,가산2P,0.0,96.5,20191121
2019,11,금천구,가산2P,0.0,96.5,20191122
2019,11,금천구,가산2P,0.0,96.5,20191123
2019,11,금천구,가산2P,3.5,96.5,20191124
2019,11,금천구,가산2P,0.0,96.5,20191125
2019,11,금천구,가산2P,0.0,96.5,20191126
2019,11,금천구,가산2P,0.0,96.5,20191127
2019,11,금천구,가산2P,0.0,96.5,20191128
2019,11,금천구,가산2P,0.0,96.5,20191129
2019,11,금천구,가산2P,0.0,96.5,20191130
2019,12,금천구,가산2P,3.5,22.5,20191201
2019,12,금천구,가산2P,0.0,22.5,20191202
2019,12,금천구,가산2P,1.5,22.5,20191203
2019,12,금천구,가산2P,0.0,22.5,20191204
2019,12,금천구,가산2P,0.0,22.5,20191205
2019,12,금천구,가산2P,0.0,22.5,20191206
2019,12,금천구,가산2P,0.0,22.5,20191207
2019,12,금천구,가산2P,0.0,22.5,20191208
2019,12,금천구,가산2P,0.0,22.5,20191209
2019,12,금천구,가산2P,2.0,22.5,20191210
2019,12,금천구,가산2P,0.5,22.5,20191211
2019,12,금천구,가산2P,0.0,22.5,20191212
2019,12,금천구,가산2P,0.5,22.5,20191213
2019,12,금천구,가산2P,0.5,22.5,20191214
2019,12,금천구,가산2P,0.0,22.5,20191215
2019,12,금천구,가산2P,0.0,22.5,20191216
2019,12,금천구,가산2P,7.0,22.5,20191217
2019,12,금천구,가산2P,0.0,22.5,20191218
2019,12,금천구,가산2P,0.0,22.5,20191219
2019,12,금천구,가산2P,0.0,22.5,20191220
2019,12,금천구,가산2P,0.5,22.5,20191221
2019,12,금천구,가산2P,0.5,22.5,20191222
2019,12,금천구,가산2P,3.5,22.5,20191223
2019,12,금천구,가산2P,0.0,22.5,20191224
2019,12,금천구,가산2P,0.0,22.5,20191225
2019,12,금천구,가산2P,1.0,22.5,20191226
2019,12,금천구,가산2P,0.0,22.5,20191227
2019,12,금천구,가산2P,0.0,22.5,20191228
2019,12,금천구,가산2P,1.5,22.5,20191229
2019,12,금천구,가산2P,0.0,22.5,20191230
2019,12,금천구,가산2P,0.0,22.5,20191231
2020,1,금천구,가산2P,0.5,48.0,20200106
2020,1,금천구,가산2P,41.0,48.0,20200107
2020,1,금천구,가산2P,6.0,48.0,20200108
2020,1,금천구,가산2P,0.0,48.0,20200109
2020,1,금천구,가산2P,0.0,48.0,20200110
2020,1,금천구,가산2P,0.0,48.0,20200111
2020,1,금천구,가산2P,0.0,48.0,20200112
2020,1,금천구,가산2P,0.0,48.0,20200113
2020,1,금천구,가산2P,0.0,48.0,20200114
2020,1,금천구,가산2P,0.0,48.0,20200115
2020,1,금천구,가산2P,0.0,48.0,20200116
2020,1,금천구,가산2P,0.0,48.0,20200117
2020,1,금천구,가산2P,0.0,48.0,20200118
2020,1,금천구,가산2P,0.0,48.0,20200119
2020,1,금천구,가산2P,0.0,48.0,20200120
2020,1,금천구,가산2P,0.0,48.0,20200121
2020,1,금천구,가산2P,0.0,48.0,20200122
2020,1,금천구,가산2P,0.0,48.0,20200123
2020,1,금천구,가산2P,0.0,48.0,20200124
2020,1,금천구,가산2P,0.0,48.0,20200125
2020,1,금천구,가산2P,0.0,48.0,20200126
2020,1,금천구,가산2P,0.5,48.0,20200127
2020,1,금천구,가산2P,0.0,48.0,20200128
2020,1,금천구,가산2P,0.0,48.0,20200129
2020,1,금천구,가산2P,0.0,48.0,20200130
2020,1,금천구,가산2P,0.0,48.0,20200131
2020,2,금천구,가산2P,0.0,49.5,20200201
2020,2,금천구,가산2P,0.0,49.5,20200202
2020,2,금천구,가산2P,0.0,49.5,20200203
2020,2,금천구,가산2P,0.5,49.5,20200204
2020,2,금천구,가산2P,0.0,49.5,20200205
2020,2,금천구,가산2P,0.0,49.5,20200206
2020,2,금천구,가산2P,0.5,49.5,20200207
2020,2,금천구,가산2P,0.0,49.5,20200208
2020,2,금천구,가산2P,0.0,49.5,20200209
2020,2,금천구,가산2P,0.0,49.5,20200210
2020,2,금천구,가산2P,0.0,49.5,20200211
2020,2,금천구,가산2P,8.0,49.5,20200212
2020,2,금천구,가산2P,0.0,49.5,20200213
2020,2,금천구,가산2P,0.0,49.5,20200214
2020,2,금천구,가산2P,3.0,49.5,20200215
2020,2,금천구,가산2P,8.5,49.5,20200216
2020,2,금천구,가산2P,0.0,49.5,20200217
2020,2,금천구,가산2P,0.5,49.5,20200218
2020,2,금천구,가산2P,0.0,49.5,20200219
2020,2,금천구,가산2P,0.0,49.5,20200220
2020,2,금천구,가산2P,4.5,49.5,20200221
2020,2,금천구,가산2P,2.5,49.5,20200222
2020,2,금천구,가산2P,0.0,49.5,20200223
2020,2,금천구,가산2P,0.0,49.5,20200224
2020,2,금천구,가산2P,17.0,49.5,20200225
2020,2,금천구,가산2P,0.0,49.5,20200226
2020,2,금천구,가산2P,0.0,49.5,20200227
2020,2,금천구,가산2P,4.0,49.5,20200228
2020,2,금천구,가산2P,0.5,49.5,20200229
2020,3,금천구,가산2P,0.0,13.0,20200301
2020,3,금천구,가산2P,0.0,13.0,20200302
2020,3,금천구,가산2P,0.0,13.0,20200303
2020,3,금천구,가산2P,0.0,13.0,20200304
2020,3,금천구,가산2P,0.0,13.0,20200305
2020,3,금천구,가산2P,0.0,13.0,20200306
2020,3,금천구,가산2P,0.0,13.0,20200307
2020,3,금천구,가산2P,0.0,13.0,20200308
2020,3,금천구,가산2P,0.0,13.0,20200309
2020,3,금천구,가산2P,7.5,13.0,20200310
2020,3,금천구,가산2P,0.0,13.0,20200311
2020,3,금천구,가산2P,0.0,13.0,20200312
2020,3,금천구,가산2P,0.0,13.0,20200313
2020,3,금천구,가산2P,0.0,13.0,20200314
2020,3,금천구,가산2P,0.0,13.0,20200315
2020,3,금천구,가산2P,0.0,13.0,20200316
2020,3,금천구,가산2P,0.0,13.0,20200317
2020,3,금천구,가산2P,0.0,13.0,20200318
2020,3,금천구,가산2P,0.0,13.0,20200319
2020,3,금천구,가산2P,0.0,13.0,20200320
2020,3,금천구,가산2P,0.0,13.0,20200321
2020,3,금천구,가산2P,0.0,13.0,20200322
2020,3,금천구,가산2P,0.0,13.0,20200323
2020,3,금천구,가산2P,0.0,13.0,20200324
2020,3,금천구,가산2P,0.0,13.0,20200325
2020,3,금천구,가산2P,2.0,13.0,20200326
2020,3,금천구,가산2P,3.5,13.0,20200327
2020,3,금천구,가산2P,0.0,13.0,20200328
2020,3,금천구,가산2P,0.0,13.0,20200329
2020,3,금천구,가산2P,0.0,13.0,20200330
2020,3,금천구,가산2P,0.0,13.0,20200331
2020,4,금천구,가산2P,0.0,19.5,20200401
2020,4,금천구,가산2P,0.0,19.5,20200402
2020,4,금천구,가산2P,0.0,19.5,20200403
2020,4,금천구,가산2P,0.0,19.5,20200404
2020,4,금천구,가산2P,0.0,19.5,20200405
2020,4,금천구,가산2P,0.0,19.5,20200406
2020,4,금천구,가산2P,0.0,19.5,20200407
2020,4,금천구,가산2P,0.0,19.5,20200408
2020,4,금천구,가산2P,0.0,19.5,20200409
2020,4,금천구,가산2P,0.0,19.5,20200410
2020,4,금천구,가산2P,0.0,19.5,20200411
2020,4,금천구,가산2P,0.0,19.5,20200412
2020,4,금천구,가산2P,0.0,19.5,20200413
2020,4,금천구,가산2P,0.0,19.5,20200414
2020,4,금천구,가산2P,0.0,19.5,20200415
2020,4,금천구,가산2P,4.0,19.5,20200417
2020,4,금천구,가산2P,0.0,19.5,20200418
2020,4,금천구,가산2P,15.0,19.5,20200419
2020,4,금천구,가산2P,0.5,19.5,20200420
2020,4,금천구,가산2P,0.0,19.5,20200421
2020,4,금천구,가산2P,0.0,19.5,20200422
2020,4,금천구,가산2P,0.0,19.5,20200423
2020,4,금천구,가산2P,0.0,19.5,20200424
2020,4,금천구,가산2P,0.0,19.5,20200425
2020,4,금천구,가산2P,0.0,19.5,20200426
2020,4,금천구,가산2P,0.0,19.5,20200427
2020,4,금천구,가산2P,0.0,19.5,20200428
2020,4,금천구,가산2P,0.0,19.5,20200429
2020,4,금천구,가산2P,0.0,19.5,20200430
2020,5,금천구,가산2P,0.0,81.5,20200501
2020,5,금천구,가산2P,0.0,81.5,20200502
2020,5,금천구,가산2P,0.0,81.5,20200503
2020,5,금천구,가산2P,0.0,81.5,20200504
2020,5,금천구,가산2P,0.0,81.5,20200505
2020,5,금천구,가산2P,0.0,81.5,20200506
2020,5,금천구,가산2P,0.0,81.5,20200507
2020,5,금천구,가산2P,2.5,81.5,20200508
2020,5,금천구,가산2P,20.5,81.5,20200509
2020,5,금천구,가산2P,1.0,81.5,20200510
2020,5,금천구,가산2P,2.5,81.5,20200511
2020,5,금천구,가산2P,1.0,81.5,20200512
2020,5,금천구,가산2P,0.0,81.5,20200513
2020,5,금천구,가산2P,0.0,81.5,20200514
2020,5,금천구,가산2P,8.0,81.5,20200515
2020,5,금천구,가산2P,1.0,81.5,20200516
2020,5,금천구,가산2P,0.0,81.5,20200517
2020,5,금천구,가산2P,19.0,81.5,20200518
2020,5,금천구,가산2P,8.0,81.5,20200519
2020,5,금천구,가산2P,0.0,81.5,20200520
2020,5,금천구,가산2P,0.0,81.5,20200521
2020,5,금천구,가산2P,0.0,81.5,20200522
2020,5,금천구,가산2P,0.0,81.5,20200523
2020,5,금천구,가산2P,16.0,81.5,20200524
2020,5,금천구,가산2P,0.0,81.5,20200525
2020,5,금천구,가산2P,1.5,81.5,20200526
2020,5,금천구,가산2P,0.0,81.5,20200527
2020,5,금천구,가산2P,0.0,81.5,20200528
2020,5,금천구,가산2P,0.0,81.5,20200529
2020,5,금천구,가산2P,0.0,81.5,20200530
2020,5,금천구,가산2P,0.5,81.5,20200531
2020,6,금천구,가산2P,0.0,97.0,20200601
2020,6,금천구,가산2P,2.0,97.0,20200602
2020,6,금천구,가산2P,0.0,97.0,20200603
2020,6,금천구,가산2P,0.0,97.0,20200604
2020,6,금천구,가산2P,0.0,97.0,20200605
2020,6,금천구,가산2P,0.0,97.0,20200606
2020,6,금천구,가산2P,0.0,97.0,20200607
2020,6,금천구,가산2P,0.0,97.0,20200608
2020,6,금천구,가산2P,0.0,97.0,20200609
2020,6,금천구,가산2P,8.0,97.0,20200610
2020,6,금천구,가산2P,0.0,97.0,20200611
2020,6,금천구,가산2P,0.0,97.0,20200612
2020,6,금천구,가산2P,0.0,97.0,20200613
2020,6,금천구,가산2P,0.0,97.0,20200614
2020,6,금천구,가산2P,0.0,97.0,20200615
2020,6,금천구,가산2P,0.0,97.0,20200616
2020,6,금천구,가산2P,0.0,97.0,20200617
2020,6,금천구,가산2P,0.0,97.0,20200618
2020,6,금천구,가산2P,0.0,97.0,20200619
2020,6,금천구,가산2P,0.0,97.0,20200620
2020,6,금천구,가산2P,0.0,97.0,20200621
2020,6,금천구,가산2P,0.0,97.0,20200622
2020,6,금천구,가산2P,0.0,97.0,20200623
2020,6,금천구,가산2P,15.0,97.0,20200624
2020,6,금천구,가산2P,4.5,97.0,20200625
2020,6,금천구,가산2P,1.5,97.0,20200626
2020,6,금천구,가산2P,0.0,97.0,20200627
2020,6,금천구,가산2P,0.0,97.0,20200628
2020,6,금천구,가산2P,11.5,97.0,20200629
2020,6,금천구,가산2P,54.5,97.0,20200630
2020,7,금천구,가산2P,0.0,253.0,20200701
2020,7,금천구,가산2P,0.0,253.0,20200702
2020,7,금천구,가산2P,0.5,253.0,20200703
2020,7,금천구,가산2P,1.0,253.0,20200704
2020,7,금천구,가산2P,0.0,253.0,20200705
2020,7,금천구,가산2P,0.0,253.0,20200706
2020,7,금천구,가산2P,0.0,253.0,20200707
2020,7,금천구,가산2P,0.0,253.0,20200708
2020,7,금천구,가산2P,0.0,253.0,20200709
2020,7,금천구,가산2P,0.0,253.0,20200710
2020,7,금천구,가산2P,0.0,253.0,20200711
2020,7,금천구,가산2P,3.0,253.0,20200712
2020,7,금천구,가산2P,45.5,253.0,20200713
2020,7,금천구,가산2P,15.0,253.0,20200714
2020,7,금천구,가산2P,0.0,253.0,20200715
2020,7,금천구,가산2P,0.0,253.0,20200716
2020,7,금천구,가산2P,0.0,253.0,20200717
2020,7,금천구,가산2P,0.0,253.0,20200718
2020,7,금천구,가산2P,35.0,253.0,20200719
2020,7,금천구,가산2P,2.5,253.0,20200720
2020,7,금천구,가산2P,0.0,253.0,20200721
2020,7,금천구,가산2P,20.0,253.0,20200722
2020,7,금천구,가산2P,83.0,253.0,20200723
2020,7,금천구,가산2P,2.5,253.0,20200724
2020,7,금천구,가산2P,0.0,253.0,20200725
2020,7,금천구,가산2P,0.0,253.0,20200726
2020,7,금천구,가산2P,3.0,253.0,20200727
2020,7,금천구,가산2P,0.5,253.0,20200728
2020,7,금천구,가산2P,39.0,253.0,20200729
